,CREATEDAT,CURRENCY,CUSTOMER,DOCNUM,DOCTYPE,EXCHRATE,GRANDTOTAL,MATERIAL,QUANTITY,SALDEPT
24218,29.06.2016 19:55:33,AED,300175,50-16060692,RI,1.0,300.0,HE022010290101-00037-0085,1,26
24219,29.06.2016 19:55:33,AED,300175,50-16060692,RI,1.0,0.01,ZZ950508280201-00001-0001,1,26
24220,29.06.2016 20:43:10,AED,300183,50-16060177,RC,1.0,237.82,GA033010020401-00081-0100,1,25
24221,29.06.2016 20:43:10,AED,300183,50-16060177,RC,1.0,112.18,MB033010050101-00080-0075,1,25
24222,29.06.2016 20:43:10,AED,300183,50-16060177,RC,1.0,175.0,JL244010030101-00026-0100,2,25
24223,29.06.2016 20:43:10,AED,300183,50-16060177,RC,1.0,0.01,ZZ950508280201-00001-0001,1,25
24224,29.06.2016 21:16:45,USD,300175,50-16060697,RI,3.66,132.0,GU025010560101-00026-0080,2,35
24225,29.06.2016 21:16:45,USD,300175,50-16060697,RI,3.66,62.0,GU025010560301-00575-0075,1,35
24226,29.06.2016 21:16:45,USD,300175,50-16060697,RI,3.66,0.01,ZZ950508280201-00001-0001,1,35
24227,29.06.2016 21:18:35,AED,300175,50-16060698,RI,1.0,382.0,CH022010370101-00081-0150,1,35
24228,29.06.2016 21:42:15,AED,300175,50-16060700,RI,1.0,463.84,CH033010051002-00026-0080,2,23
24229,29.06.2016 21:42:15,AED,300175,50-16060700,RI,1.0,206.15,CH033010050101-00080-0100,1,23
24230,29.06.2016 21:42:15,AED,300175,50-16060700,RI,1.0,0.02,ZZ950508280201-00001-0001,2,23
24231,07.07.2016 22:39:24,AED,300175,50-16070136,RI,1.0,385.0,CH022010370101-00081-0150,1,25
24232,08.07.2016 17:00:29,AED,300175,50-16070139,RI,1.0,1600.0,HE022010210101-00081-0200,4,27
24233,08.07.2016 17:00:29,AED,300175,50-16070139,RI,1.0,300.0,ES044010330101-00006-0050,2,27
24234,08.07.2016 17:00:29,AED,300175,50-16070139,RI,1.0,0.02,ZZ950508280201-00001-0001,2,27
24235,08.07.2016 17:00:29,AED,300175,50-16070139,RI,1.0,0.01,ZZ950504180101-00002-0000,1,27
24236,08.07.2016 17:04:52,AED,300175,50-16070140,RI,1.0,200.0,CK066010070101-00086-0200,2,27
24237,08.07.2016 18:27:50,AED,300175,50-16070145,RI,1.0,264.0,GA033010040101-00006-0100,1,25
24238,08.07.2016 18:27:50,AED,300175,50-16070145,RI,1.0,0.01,ZZ950508280201-00001-0001,1,25
24239,09.07.2016 13:14:15,AED,300175,50-16070164,RI,1.0,283.5,CD022010020102-00026-0050,1,19
24240,09.07.2016 13:14:15,AED,300175,50-16070164,RI,1.0,0.01,ZZ950508280201-00001-0001,1,19
24241,09.07.2016 13:47:35,AED,300175,50-16070172,RI,1.0,150.0,RC044010010201-00041-0075,1,26
24242,09.07.2016 13:48:32,AED,300175,50-16070173,RI,1.0,277.5,CH033010051001-00080-0200,1,25
24243,09.07.2016 13:48:32,AED,300175,50-16070173,RI,1.0,232.5,CH033010051002-00026-0080,1,25
24244,09.07.2016 13:48:32,AED,300175,50-16070173,RI,1.0,0.01,ZZ950508280201-00001-0001,1,25
24245,11.07.2016 22:22:22,AED,300175,50-16070243,RI,1.0,165.0,CH033010070101-00080-0100,1,25
24246,14.07.2016 10:23:47,AED,300175,50-16070285,RI,1.0,105.5,EA044010090301-00026-0125,1,19
24247,14.07.2016 10:23:47,AED,300175,50-16070285,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,19
24248,13.07.2016 20:13:35,AED,300175,50-16070277,RI,1.0,592.0,CR065010350101-00149-0120,1,27
24249,13.07.2016 20:13:35,AED,300175,50-16070277,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,27
24250,14.07.2016 10:23:47,AED,300175,50-16070285,RI,1.0,208.5,EL033010210101-00082-0100,1,19
24251,18.07.2016 18:50:18,AED,300175,50-16070423,RI,1.0,660.0,AM440010430101-00102-0100,1,25
24252,18.07.2016 18:50:18,AED,300175,50-16070423,RI,1.0,650.0,AM440010430101-00026-0100,1,25
24253,01.08.2016 17:05:19,USD,300175,50-16080007,RI,3.66,115.0,TT162010050101-00782-0100,1,19
24254,28.07.2016 22:50:54,AED,300175,50-16070749,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,19
24255,29.07.2016 17:07:22,AED,300175,50-16070755,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,27
24256,29.07.2016 17:48:25,AED,300183,50-16070199,RC,1.0,103.39,BU033010090101-00093-0100,1,27
24257,29.07.2016 17:48:25,AED,300183,50-16070199,RC,1.0,0.01,ZZ950014980302-00001-0002,1,27
24258,29.07.2016 17:48:25,AED,300183,50-16070199,RC,1.0,0.01,ZZ950504180101-00002-0000,1,27
24259,29.07.2016 17:07:21,AED,300175,50-16070755,RI,1.0,663.07,MM162010030101-00102-0100,2,27
24260,29.07.2016 17:07:22,AED,300175,50-16070755,RI,1.0,159.05,MB033010080101-00080-0100,1,27
24261,29.07.2016 17:07:22,AED,300175,50-16070755,RI,1.0,27.88,LA044010010101-00062-0200,1,27
24262,29.07.2016 17:07:22,AED,300175,50-16070755,RI,1.0,0.01,ZZ950503030301-00001-0000,1,27
24263,29.07.2016 17:30:56,AED,300175,50-16070758,RI,1.0,180.6,JS252010070301-00178-0100,2,25
24264,29.07.2016 17:30:56,AED,300175,50-16070758,RI,1.0,81.0,DA055010030101-00080-0125,1,25
24265,29.07.2016 17:30:56,AED,300175,50-16070758,RI,1.0,132.0,DK066010101201-00026-0050,1,25
24266,29.07.2016 17:30:56,AED,300175,50-16070758,RI,1.0,0.01,ZZ950014980302-00001-0002,1,25
24267,29.07.2016 17:37:37,AED,300183,50-16070198,RC,1.0,25.0,AD172010300101-00080-0100,1,25
24268,29.07.2016 17:48:25,AED,300183,50-16070199,RC,1.0,146.1,BU033010130201-00026-0085,1,27
24269,29.07.2016 17:48:25,AED,300183,50-16070199,RC,1.0,96.65,SD044010110101-00029-0100,1,27
24270,29.07.2016 17:48:25,AED,300183,50-16070199,RC,1.0,379.86,GA033010220101-00454-0100,1,27
24271,29.07.2016 18:42:26,AED,300175,50-16070763,RI,1.0,255.0,BU033010150101-00080-0100,1,27
24272,29.07.2016 18:42:26,AED,300175,50-16070763,RI,1.0,190.0,MB033010080401-00080-0100,1,27
24273,29.07.2016 18:42:26,AED,300175,50-16070763,RI,1.0,0.01,ZZ950014980302-00001-0002,1,27
24274,02.08.2016 21:37:16,USD,300175,50-16080056,RI,3.66,95.0,TB176010030102-00815-0100,1,26
24275,02.08.2016 21:37:16,USD,300175,50-16080056,RI,3.66,0.01,ZZ950502530101-00001-01P5,1,26
24276,02.08.2016 22:19:02,AED,300175,50-16080059,RI,1.0,333.0,BV022010150201-01120-0100,2,26
24277,02.08.2016 22:19:02,AED,300175,50-16080059,RI,1.0,453.0,CH033010051002-00026-0080,2,26
24278,02.08.2016 22:19:02,AED,300175,50-16080059,RI,1.0,343.0,GA033010220101-00191-0100,1,26
24279,02.08.2016 22:19:02,AED,300175,50-16080059,RI,1.0,0.01,ZZ950503030301-00001-0000,1,26
24280,03.08.2016 13:01:20,USD,300175,50-16080066,RI,3.66,35.0,MB033010080101-00029-0050,1,23
24281,03.08.2016 14:04:50,AED,300183,50-16080028,RC,1.0,207.0,CA022010050502-00080-0100,1,27
24282,03.08.2016 14:04:50,AED,300183,50-16080028,RC,1.0,192.0,MB033010080401-00080-0100,1,27
24283,03.08.2016 14:04:50,AED,300183,50-16080028,RC,1.0,0.01,ZZ950502530101-00001-01P5,1,27
24284,03.08.2016 16:27:52,AED,300175,50-16080071,RI,1.0,39.0,VS144010061601-01025-0250,1,19
24285,06.08.2016 20:33:15,AED,300175,50-16080176,RI,1.0,165.0,DG044010060101-00006-0100,1,21
24286,06.08.2016 20:33:15,AED,300175,50-16080176,RI,1.0,135.0,RC044010010201-00026-0075,1,21
24287,06.08.2016 20:33:15,AED,300175,50-16080176,RI,1.0,135.0,LA055010090101-00026-0090,1,21
24288,06.08.2016 20:33:15,AED,300175,50-16080176,RI,1.0,47.0,ZZ950504610201-00001-0000,1,21
24289,06.08.2016 21:41:58,AED,300175,50-16080179,RI,1.0,635.0,AM440010130101-00102-0100,1,36
24290,06.08.2016 21:41:58,AED,300175,50-16080179,RI,1.0,0.01,ZZ950503030201-00001-0000,1,36
24291,07.08.2016 11:32:51,AED,300175,50-16080185,RI,1.0,237.0,GA033010040401-00102-0075,1,19
24292,07.08.2016 11:32:51,AED,300175,50-16080185,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,19
24293,07.08.2016 12:07:36,AED,300175,50-16080188,RI,1.0,247.0,GA033010040201-00080-0200,1,19
24294,07.08.2016 12:07:36,AED,300175,50-16080188,RI,1.0,119.25,BE033010020101-00080-0100,1,19
24295,07.08.2016 12:07:36,AED,300175,50-16080188,RI,1.0,129.0,DU055010060201-00080-0100,1,19
24296,07.08.2016 12:07:36,AED,300175,50-16080188,RI,1.0,81.75,FE155010120202-00080-0125,1,19
24297,07.08.2016 12:07:36,AED,300175,50-16080188,RI,1.0,81.0,LB155010100101-00006-0050,1,19
24298,07.08.2016 12:07:36,AED,300175,50-16080188,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,19
24299,07.08.2016 12:18:59,AED,300183,50-16080058,RC,1.0,470.0,CR065010410101-00102-0120,1,26
24300,07.08.2016 12:18:59,AED,300183,50-16080058,RC,1.0,0.01,ZZ950507190101-00002-0000,1,26
24301,21.07.2016 14:32:08,AED,300175,50-16070497,RI,1.0,165.75,CH033010050701-00026-0060,1,27
24302,21.07.2016 14:32:08,AED,300175,50-16070497,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,27
24303,21.07.2016 16:54:13,AED,300183,50-16070143,RC,1.0,387.0,VR044010020801-00674-0100,1,27
24304,21.07.2016 16:54:13,AED,300183,50-16070143,RC,1.0,480.0,TT162010120101-00782-0100,1,27
24305,21.07.2016 16:54:13,AED,300183,50-16070143,RC,1.0,720.0,SH440010030302-00397-0040,1,27
24306,21.07.2016 16:54:13,AED,300183,50-16070143,RC,1.0,0.01,ZZ950502530101-00001-01P5,1,27
24307,24.07.2016 15:26:41,AED,300175,50-16070584,RI,1.0,290.0,CH022010350301-00006-0050,1,23
24308,24.07.2016 16:54:05,AED,300183,50-16070163,RC,1.0,226.0,EL033010170201-00026-0100,1,19
24309,24.07.2016 16:54:05,AED,300183,50-16070163,RC,1.0,0.01,ZZ950502530101-00001-01P5,1,19
24310,24.07.2016 19:28:48,AED,300175,50-16070591,RI,1.0,240.0,NR030010020101-00041-0100,1,26
24311,24.07.2016 19:28:58,AED,300175,50-16070592,RI,1.0,255.0,GU022010200101-00041-0075,1,19
24312,24.07.2016 19:28:58,AED,300175,50-16070592,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,19
24313,24.07.2016 20:15:55,AED,300175,50-16070597,RI,1.0,415.0,CH022010350301-00006-0100,1,19
24314,24.07.2016 20:15:55,AED,300175,50-16070597,RI,1.0,0.01,ZZ950501330201-00001-0000,1,19
24315,24.07.2016 20:15:55,AED,300175,50-16070597,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,19
24316,24.07.2016 20:15:55,AED,300175,50-16070597,RI,1.0,835.0,NA162010050201-01277-0030,1,19
24317,24.07.2016 21:01:33,AED,300175,50-16070600,RI,1.0,402.0,CH022010330503-00102-0100,1,19
24318,24.07.2016 21:01:33,AED,300175,50-16070600,RI,1.0,58.0,CA055010050101-00080-0050,1,19
24319,24.07.2016 21:01:33,AED,300175,50-16070600,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,19
24320,24.07.2016 21:23:31,AED,300183,50-16070170,RC,1.0,171.67,GI033010160601-00080-0100,1,27
24321,24.07.2016 21:23:31,AED,300183,50-16070170,RC,1.0,183.67,CA022010070101-00080-0100,1,27
24322,24.07.2016 21:23:31,AED,300183,50-16070170,RC,1.0,207.66,LA022010290101-00026-0050,1,27
24323,24.07.2016 21:23:31,AED,300183,50-16070170,RC,1.0,0.01,ZZ950501330301-00002-0000,1,27
24324,24.07.2016 22:54:44,AED,300175,50-16070605,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,27
24325,24.07.2016 22:54:44,AED,300175,50-16070605,RI,1.0,200.0,GU022010150301-00006-0075,1,27
24326,25.07.2016 13:51:23,AED,300175,50-16070610,RI,1.0,171.0,CA022010070101-00080-0100,1,23
24327,25.07.2016 14:18:00,AED,300175,50-16070613,RI,1.0,33.0,MF177020020201-00001-010G,1,21
24328,25.07.2016 18:46:58,AED,300175,50-16070623,RI,1.0,128.0,CK066010110101-00026-0100,1,19
24329,25.07.2016 20:38:24,AED,300175,50-16070631,RI,1.0,180.0,GU022010160101-00006-0075,1,19
24330,25.07.2016 20:38:24,AED,300175,50-16070631,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,19
24331,04.08.2016 22:33:29,AED,300175,50-16080122,RI,1.0,25.0,AD172010220101-00080-0100,1,19
24332,04.08.2016 22:33:29,AED,300175,50-16080122,RI,1.0,74.0,DA055010030201-00006-0100,1,19
24333,04.08.2016 22:33:30,AED,300175,50-16080122,RI,1.0,81.0,DA055010030101-00080-0125,1,19
24334,05.08.2016 17:56:39,AED,300175,50-16080127,RI,1.0,49.8,GU160010080101-00080-0100,1,19
24335,05.08.2016 18:32:56,AED,300175,50-16080129,RI,1.0,81.0,DA055010030101-00080-0125,1,19
24336,05.08.2016 18:51:37,AED,300183,50-16080048,RC,1.0,196.0,CK066010110802-00026-0100,1,26
24337,05.08.2016 18:51:37,AED,300183,50-16080048,RC,1.0,0.01,ZZ950502530101-00001-01P5,1,26
24338,05.08.2016 18:52:30,AED,300183,50-16080049,RC,1.0,142.0,CK066010110802-00398-0100,1,26
24339,05.08.2016 19:18:16,AED,300175,50-16080131,RI,1.0,160.0,GI033010210201-00080-0100,1,19
24340,05.08.2016 19:18:16,AED,300175,50-16080131,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,19
24341,05.08.2016 19:31:15,AED,300175,50-16080134,RI,1.0,257.0,GA033010040202-00080-0200,1,36
24342,05.08.2016 19:31:15,AED,300175,50-16080134,RI,1.0,373.0,GA033010040401-00102-0180,1,36
24343,05.08.2016 19:31:16,AED,300175,50-16080134,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,36
24344,05.08.2016 21:15:12,AED,300175,50-16080143,RI,1.0,86.0,LA033010360101-00026-0050,1,36
24345,05.08.2016 21:53:25,AED,300175,50-16080148,RI,1.0,60.0,JL244010040201-00026-0100,1,36
24346,05.08.2016 21:57:57,AED,300175,50-16080149,RI,1.0,99.75,BS244010030101-00026-0100,1,36
24347,05.08.2016 21:57:57,AED,300175,50-16080149,RI,1.0,210.24,GU022010150101-00006-0075,1,36
24348,05.08.2016 21:57:57,AED,300175,50-16080149,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,36
24349,06.08.2016 11:48:01,AED,300175,50-16080154,RI,1.0,75.0,SF033010060601-00006-0100,1,21
24350,05.08.2016 22:05:40,AED,300175,50-16080150,RI,1.0,114.0,BU033010120101-00006-0075,1,36
24351,06.08.2016 11:48:01,AED,300175,50-16080154,RI,1.0,101.0,BV022010090301-00006-0065,1,21
24352,05.08.2016 22:05:40,AED,300175,50-16080150,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,36
24353,06.08.2016 13:45:38,AED,300175,50-16080159,RI,1.0,94.0,IM044010020101-00093-0125,1,21
24354,06.08.2016 16:28:47,AED,300175,50-16080162,RI,1.0,200.0,PR033010160101-00006-0080,1,26
24355,06.08.2016 16:50:29,AED,300175,50-16080165,RI,1.0,477.0,SI152010040101-00026-0100,1,35
24356,01.08.2016 19:03:50,AED,300183,50-16080009,RC,1.0,155.0,BV022010050101-00080-0100,1,27
24357,01.08.2016 19:03:50,AED,300183,50-16080009,RC,1.0,0.01,ZZ950502530101-00001-01P5,1,27
24358,01.08.2016 20:43:17,AED,300175,50-16080018,RI,1.0,200.0,VE044010290201-00102-0100,1,36
24359,01.08.2016 21:29:55,AED,300183,50-16080017,RC,1.0,234.0,GU025010850301-00006-0100,1,27
24360,01.08.2016 21:29:55,AED,300183,50-16080017,RC,1.0,0.01,ZZ950501330301-00002-0000,1,27
24361,01.08.2016 21:51:19,AED,300175,50-16080027,RI,1.0,205.0,CK066010150401-00080-0100,2,26
24362,01.08.2016 21:51:19,AED,300175,50-16080027,RI,1.0,60.0,PE387010050201-00026-0100,1,26
24363,01.08.2016 22:51:41,AED,300175,50-16080030,RI,1.0,217.0,PR033010160101-00006-0080,1,27
24364,01.08.2016 22:51:41,AED,300175,50-16080030,RI,1.0,318.0,CD022010020102-00006-0100,1,27
24365,01.08.2016 22:51:41,AED,300175,50-16080030,RI,1.0,165.0,VE044010320101-00006-0090,1,27
24366,01.08.2016 22:51:41,AED,300175,50-16080030,RI,1.0,400.0,TT162010110101-00782-0100,1,27
24367,01.08.2016 22:51:41,AED,300175,50-16080030,RI,1.0,0.01,ZZ950503030301-00001-0000,1,27
24368,02.08.2016 13:21:38,AED,300175,50-16080039,RI,1.0,128.0,CK066010110101-00026-0100,1,26
24369,02.08.2016 13:32:44,AED,300175,50-16080041,RI,1.0,63.0,AZ155010070101-00093-0100,1,36
24370,02.08.2016 16:42:44,AED,300175,50-16080046,RI,1.0,830.0,PR033010150101-00080-0200,3,19
24371,02.08.2016 16:42:44,AED,300175,50-16080046,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,19
24372,02.08.2016 17:20:42,AED,300175,50-16080047,RI,1.0,200.0,CH033010051002-00026-0080,1,35
24373,08.08.2016 21:28:29,AED,300175,50-16080244,RI,1.0,247.0,GA033010040201-00080-0200,1,36
24374,08.08.2016 21:28:29,AED,300175,50-16080244,RI,1.0,128.0,CK066010110101-00026-0100,1,36
24375,08.08.2016 21:28:29,AED,300175,50-16080244,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,36
24376,09.08.2016 10:53:46,AED,300183,50-16080074,RC,1.0,376.0,CD022010420101-00080-0100,1,23
24377,09.08.2016 10:53:46,AED,300183,50-16080074,RC,1.0,345.0,TF022010080101-00026-0050,1,23
24378,09.08.2016 10:53:46,AED,300183,50-16080074,RC,1.0,156.0,DG044010060101-00006-0050,1,23
24379,09.08.2016 10:53:46,AED,300183,50-16080074,RC,1.0,63.0,AZ489010120101-00149-0100,1,23
24380,09.08.2016 10:53:46,AED,300183,50-16080074,RC,1.0,150.0,RC044010030602-00914-0090,1,23
24381,09.08.2016 10:53:46,AED,300183,50-16080074,RC,1.0,0.02,ZZ950502530101-00001-01P5,2,23
24382,09.08.2016 11:40:13,AED,300175,50-16080260,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,23
24383,09.08.2016 11:40:13,AED,300175,50-16080260,RI,1.0,146.0,BU033010070701-00414-0090,1,23
24384,09.08.2016 11:40:13,AED,300175,50-16080260,RI,1.0,63.0,JB175010110201-00080-0100,1,23
24385,09.08.2016 12:47:35,AED,300183,50-16080076,RC,1.0,146.0,BV022010050201-00080-0100,1,23
24386,09.08.2016 12:47:35,AED,300183,50-16080076,RC,1.0,0.01,ZZ950502530101-00001-01P5,1,23
24387,09.08.2016 16:05:56,AED,300183,50-16080077,RC,1.0,753.0,CD022010420101-00080-0100,2,27
24388,09.08.2016 16:05:57,AED,300183,50-16080077,RC,1.0,459.0,DK066010270101-00026-0100,3,27
24389,09.08.2016 16:05:57,AED,300183,50-16080077,RC,1.0,488.0,CH022010370101-00102-0150,1,27
24390,09.08.2016 16:05:57,AED,300183,50-16080077,RC,1.0,0.01,ZZ950503030301-00001-0000,1,27
24391,09.08.2016 17:30:20,AED,300183,50-16080079,RC,1.0,200.0,AF476010100101-00575-0100,2,27
24392,10.08.2016 10:35:03,AED,300175,50-16080279,RI,1.0,163.0,JC033010020101-00026-0100,1,26
24393,10.08.2016 10:35:03,AED,300175,50-16080279,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,26
24394,10.08.2016 11:07:28,AED,300175,50-16080280,RI,1.0,63.75,AZ489010120101-00149-0100,1,23
24395,14.08.2016 19:36:52,AED,300175,50-16080438,RI,1.0,90.0,LA044010120101-00081-0100,1,26
24396,14.08.2016 19:36:52,AED,300175,50-16080438,RI,1.0,110.0,HB033010060301-00093-0125,1,26
24397,14.08.2016 19:36:52,AED,300175,50-16080438,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,26
24398,14.08.2016 21:27:44,AED,300175,50-16080446,RI,1.0,57.0,JO177010010101-00024-0005,3,36
24399,15.08.2016 10:48:36,AED,300175,50-16080449,RI,1.0,154.25,CA044010080101-00006-0100,1,35
24400,15.08.2016 10:48:36,AED,300175,50-16080449,RI,1.0,135.75,BV022010100201-00080-0100,1,35
24401,15.08.2016 10:48:36,AED,300175,50-16080449,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,35
24402,15.08.2016 16:09:26,AED,300175,50-16080466,RI,1.0,168.0,HB033010060106-00102-0060,1,23
24403,15.08.2016 16:09:26,AED,300175,50-16080466,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,23
24404,15.08.2016 16:18:12,AED,300175,50-16080469,RI,1.0,130.0,BV022010170101-00080-0100,1,35
24405,15.08.2016 15:57:01,AED,300175,50-16080464,RI,1.0,25.0,ZZ950501330201-00001-0000,1,21
24406,06.08.2016 16:50:29,AED,300175,50-16080165,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,35
24407,06.08.2016 18:34:07,AED,300175,50-16080168,RI,1.0,210.0,VE044010250101-00026-0090,1,36
24408,06.08.2016 18:34:07,AED,300175,50-16080168,RI,1.0,150.0,VE044010240201-00080-0100,1,36
24409,06.08.2016 18:34:07,AED,300175,50-16080168,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,36
24410,06.08.2016 19:06:30,AED,300175,50-16080170,RI,1.0,157.5,GI033010210101-00080-0100,1,26
24411,06.08.2016 19:06:30,AED,300175,50-16080170,RI,1.0,94.5,AZ155010020101-00080-0100,1,26
24412,06.08.2016 19:06:30,AED,300175,50-16080170,RI,1.0,162.0,LA044010120301-00575-0100,1,26
24413,14.08.2016 11:04:31,AED,300183,50-16080114,RC,1.0,0.01,ZZ950502530101-00001-01P5,1,36
24414,14.08.2016 11:38:14,AED,300183,50-16080116,RC,1.0,338.0,CD022010020701-00006-0100,1,35
24415,14.08.2016 11:38:14,AED,300183,50-16080116,RC,1.0,0.01,ZZ950502530101-00001-01P5,1,35
24416,14.08.2016 12:09:43,AED,300183,50-16080117,RC,1.0,350.0,CD022010420101-00080-0100,1,35
24417,14.08.2016 12:09:43,AED,300183,50-16080117,RC,1.0,65.0,FO177010140101-00410-0100,1,35
24418,14.08.2016 12:09:43,AED,300183,50-16080117,RC,1.0,270.0,EM155010020201-00462-0100,1,35
24419,14.08.2016 12:09:43,AED,300183,50-16080117,RC,1.0,150.0,JR145010010101-00026-0100,1,35
24420,14.08.2016 12:09:43,AED,300183,50-16080117,RC,1.0,215.0,PR033010150101-00080-0100,1,35
24421,14.08.2016 12:09:43,AED,300183,50-16080117,RC,1.0,140.0,BU033010050101-00026-0100,1,35
24422,14.08.2016 12:09:43,AED,300183,50-16080117,RC,1.0,0.01,ZZ950502530101-00001-01P5,1,35
24423,16.08.2016 13:39:38,AED,300175,50-16080509,RI,1.0,135.0,LA044010240101-00026-0100,1,35
24424,16.08.2016 13:39:50,AED,300175,50-16080510,RI,1.0,120.7,LA044010240101-00041-0100,1,23
24425,16.08.2016 13:39:50,AED,300175,50-16080510,RI,1.0,145.13,RC044010030501-00080-0060,2,23
24426,16.08.2016 13:39:50,AED,300175,50-16080510,RI,1.0,49.78,GU160010080101-00080-0100,1,23
24427,16.08.2016 13:39:51,AED,300175,50-16080510,RI,1.0,91.66,FE155010120201-01270-0125,1,23
24428,16.08.2016 13:39:51,AED,300175,50-16080510,RI,1.0,75.57,FO177010090101-01401-0075,1,23
24429,16.08.2016 13:39:51,AED,300175,50-16080510,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,23
24430,16.08.2016 13:39:51,AED,300175,50-16080510,RI,1.0,74.17,FO177010140101-01398-0100,1,23
24431,16.08.2016 13:46:03,AED,300175,50-16080511,RI,1.0,198.0,JP033010030101-00080-0125,1,26
24432,16.08.2016 13:46:03,AED,300175,50-16080511,RI,1.0,264.75,CH044010140101-00026-0075,1,26
24433,16.08.2016 13:46:03,AED,300175,50-16080511,RI,1.0,267.75,ES165010020101-00026-0090,1,26
24434,16.08.2016 13:46:03,AED,300175,50-16080511,RI,1.0,39.0,VS144010061001-01025-0250,1,26
24435,16.08.2016 13:46:03,AED,300175,50-16080511,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,26
24436,16.08.2016 14:06:06,AED,300183,50-16080128,RC,1.0,169.0,AP142010060101-00026-0100,1,26
24437,16.08.2016 16:04:47,AED,300183,50-16080130,RC,1.0,125.0,CK066010110101-00026-0100,1,26
24438,16.08.2016 16:04:47,AED,300183,50-16080130,RC,1.0,517.0,CH022010310301-00026-0100,1,26
24439,16.08.2016 16:05:31,AED,300175,50-16080516,RI,1.0,252.0,SH033010040101-00026-0100,1,23
24440,16.08.2016 16:05:32,AED,300175,50-16080516,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,23
24441,16.08.2016 17:15:27,AED,300175,50-16080518,RI,1.0,60.0,FO177010140101-00410-0100,1,36
24442,16.08.2016 17:36:58,AED,300175,50-16080519,RI,1.0,240.0,IM044010020101-00080-0200,1,27
24443,16.08.2016 17:36:58,AED,300175,50-16080519,RI,1.0,459.0,CD022010200101-01209-0150,1,27
24444,16.08.2016 17:36:58,AED,300175,50-16080519,RI,1.0,383.0,TF022010020101-00026-0100,1,27
24445,16.08.2016 17:36:58,AED,300175,50-16080519,RI,1.0,258.0,CH033010110101-00006-0100,1,27
24446,16.08.2016 17:36:58,AED,300175,50-16080519,RI,1.0,155.0,DK066010290101-00026-0100,1,27
24447,16.08.2016 17:36:58,AED,300175,50-16080519,RI,1.0,180.0,GU022010140201-00006-0075,1,27
24448,16.08.2016 17:36:58,AED,300175,50-16080519,RI,1.0,415.0,CH022010370101-00102-0100,1,27
24449,16.08.2016 17:36:58,AED,300175,50-16080519,RI,1.0,0.01,ZZ950503800201-00001-0000,1,27
24450,16.08.2016 18:31:39,AED,300175,50-16080527,RI,1.0,151.0,GI033010140101-00026-0050,1,35
24451,16.08.2016 18:31:52,AED,300175,50-16080528,RI,1.0,89.0,CK066010110101-00080-0100,1,26
24452,16.08.2016 19:53:36,AED,300175,50-16080531,RI,1.0,765.81,TF022010020101-00026-0100,2,27
24453,16.08.2016 19:53:36,AED,300175,50-16080531,RI,1.0,307.22,HB033010070201-00080-0100,2,27
24454,16.08.2016 19:53:36,AED,300175,50-16080531,RI,1.0,110.15,RI262010030101-00026-0100,1,27
24455,16.08.2016 19:53:36,AED,300175,50-16080531,RI,1.0,231.54,GU022010150201-00026-0075,1,27
24456,16.08.2016 19:53:36,AED,300175,50-16080531,RI,1.0,215.06,GU022010150101-00006-0075,1,27
24457,16.08.2016 19:53:36,AED,300175,50-16080531,RI,1.0,310.22,TF022010090201-00102-0050,1,27
24458,16.08.2016 19:53:36,AED,300175,50-16080531,RI,1.0,0.01,ZZ950504180101-00003-0000,1,27
24459,16.08.2016 19:53:36,AED,300175,50-16080531,RI,1.0,0.01,ZZ950503030301-00001-0000,1,27
24460,17.08.2016 11:02:47,AED,300183,50-16080133,RC,1.0,226.0,PR033010150101-00080-0200,1,23
24461,08.08.2016 18:19:54,AED,300183,50-16080069,RC,1.0,107.99,GI381010030201-00102-0100,2,27
24462,08.08.2016 18:19:54,AED,300183,50-16080069,RC,1.0,219.07,VE044010270201-00957-0090,1,27
